,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,popularity,uri,title,artist,top genre,year,target
115,0.8079999999999999,0.322,138.694,0.0684,5.2300000000000004e-05,0.794,4,0.379,4,339880,-8.605,0.557,1,audio_features,48,spotify:track:6XN00D9ejjEt1cW1sY44Gu,Leper Messiah,Metallica,hard rock,1986,1
116,0.67,0.111,128.488,0.0386,0.0014199999999999998,0.892,4,0.365,9,507227,-10.014,0.4,1,audio_features,52,spotify:track:2HD5BWFthrNf2uFyEhi53d,Orion,Metallica,hard rock,1986,1
117,0.848,0.134,91.671,0.16699999999999998,0.00046699999999999997,0.466,4,0.326,11,332465,-10.567,0.14300000000000002,0,audio_features,48,spotify:track:3n7b078PcVbHhUaYhBWIgZ,"Damage, Inc.",Metallica,hard rock,1986,1
118,0.0555,0.11800000000000001,98.941,0.0321,0.767,0.9229999999999999,4,0.222,0,355634,-22.118000000000002,0.033,1,audio_features,49,spotify:track:7bi7h1TmrwxNsf1nqaNtSi,Cluster One - 2011 Remaster,Pink Floyd,album rock,1994,1
119,0.565,0.122,104.37799999999999,0.0304,0.113,1.3500000000000001e-05,4,0.515,4,261587,-9.547,0.374,1,audio_features,52,spotify:track:6O5w78nzFazfs1W8DQHMeQ,What Do You Want From Me - 2011 Remaster,Pink Floyd,album rock,1994,1
120,0.41100000000000003,0.687,61.418,0.0347,0.3,0.0775,4,0.162,7,423064,-11.333,0.247,1,audio_features,47,spotify:track:2oiJkWxuZcpcJcS88HjnzG,Poles Apart - 2011 Remaster,Pink Floyd,album rock,1994,1
121,0.34,0.12,74.212,0.0294,0.386,0.574,4,0.41200000000000003,7,330385,-14.835999999999999,0.14400000000000002,1,audio_features,51,spotify:track:5kLg9cdm7LayfkyaxVZKdD,Marooned - 2011 Remaster,Pink Floyd,album rock,1994,1
122,0.348,0.23600000000000002,84.311,0.0293,0.626,0.00124,3,0.384,0,256986,-12.239,0.264,1,audio_features,46,spotify:track:0CT0tNJzauc6I4LUg9ESPw,A Great Day For Freedom - 2011 Remaster,Pink Floyd,album rock,1994,1
123,0.426,0.10400000000000001,122.399,0.0404,0.307,0.0468,4,0.602,10,409255,-15.317,0.363,1,audio_features,47,spotify:track:17Ao8wmdVQ0qyaHvBOjftl,Wearing The Inside Out - 2011 Remaster,Pink Floyd,album rock,1994,1
124,0.602,0.273,112.427,0.0289,0.133,0.00613,4,0.469,7,372226,-11.155999999999999,0.131,1,audio_features,47,spotify:track:6ATouqjf03zPCRCwE892UN,Take It Back - 2011 Remaster,Pink Floyd,album rock,1994,1
125,0.499,0.102,176.437,0.044000000000000004,0.46399999999999997,0.000682,4,0.28600000000000003,0,379241,-11.095999999999998,0.145,1,audio_features,50,spotify:track:0nZVzNtcrXnxVaXiB5bfO4,Coming Back To Life - 2011 Remaster,Pink Floyd,album rock,1994,1
126,0.7709999999999999,0.0788,100.29799999999999,0.0528,0.188,0.009290000000000001,4,0.496,4,370667,-11.937999999999999,0.24,0,audio_features,47,spotify:track:5q45u6NsnW3EiNnpjBmwOC,Keep Talking - 2011 Remaster,Pink Floyd,album rock,1994,1
127,0.39899999999999997,0.7120000000000001,96.32700000000001,0.0248,0.128,0.0034200000000000003,4,0.599,0,314961,-14.014000000000001,0.222,1,audio_features,51,spotify:track:7vQNnWSr6yXUJYrA3HoSl0,Lost For Words - 2011 Remaster,Pink Floyd,album rock,1994,1
128,0.41100000000000003,0.35100000000000003,75.235,0.025,0.20199999999999999,0.153,4,0.52,0,510965,-12.536,0.28,0,audio_features,58,spotify:track:236mI0lz8JdQjlmijARSwY,High Hopes - 2011 Remaster,Pink Floyd,album rock,1994,1
129,0.852,0.131,129.257,0.11800000000000001,5.41e-05,0.007509999999999999,4,0.43700000000000006,4,402144,-7.347,0.499,0,audio_features,47,spotify:track:1odk70HBNbdk4wU0Ja9JR7,Blackened,Metallica,hard rock,1988,1
130,0.792,0.054000000000000006,173.655,0.182,7.219999999999999e-05,0.15,4,0.38299999999999995,4,585507,-7.34,0.42100000000000004,0,audio_features,46,spotify:track:4a47TNOfJ9vbpbmU31wpgT,...And Justice for All,Metallica,hard rock,1988,1
131,0.8370000000000001,0.0828,122.199,0.0451,0.00324,0.007259999999999999,4,0.644,11,385987,-8.181000000000001,0.58,0,audio_features,43,spotify:track:4oNXsQxJS726q1CALwlIzc,Eye of the Beholder,Metallica,hard rock,1988,1
132,0.691,0.423,103.281,0.0608,0.000666,0.0777,3,0.439,7,446146,-9.158,0.433,1,audio_features,46,spotify:track:02xhLoVqpGmOqvolgrwM8w,One,Metallica,hard rock,1988,1
133,0.9059999999999999,0.154,142.126,0.113,8.83e-05,0.0437,4,0.433,9,395102,-7.959,0.596,1,audio_features,43,spotify:track:4hvo7eCLfhs7dFr0mpk3zi,The Shortest Straw,Metallica,hard rock,1988,1
134,0.8640000000000001,0.248,93.20200000000001,0.0408,0.0002,0.0966,4,0.6559999999999999,4,345284,-7.895,0.627,0,audio_features,44,spotify:track:6qgYe6noMKsElSoPg9yS91,Harvester of Sorrow,Metallica,hard rock,1988,1
135,0.9079999999999999,0.11900000000000001,94.47,0.0509,5.14e-05,0.049,4,0.445,4,463159,-7.292000000000001,0.6829999999999999,0,audio_features,41,spotify:track:4p4VJmajEO6rh8yVibTRCS,The Frayed Ends of Sanity,Metallica,hard rock,1988,1
136,0.624,0.0735,103.48299999999999,0.04,0.000204,0.825,4,0.43200000000000005,7,588382,-8.969,0.376,1,audio_features,42,spotify:track:0MNwV4sXm2AljohIXBRgpj,To Live is to Die,Metallica,hard rock,1988,1
137,0.9470000000000001,0.0772,96.98299999999999,0.0573,1.93e-05,0.0403,4,0.426,6,313045,-7.252999999999999,0.698,0,audio_features,41,spotify:track:3V3brSzPO4pr4ioNqK61mw,Dyers Eve,Metallica,hard rock,1988,1
138,0.688,0.18600000000000003,139.957,0.0341,0.0107,0.0,4,0.645,11,225547,-4.749,0.433,1,audio_features,63,spotify:track:3dJj6o9o1fRgrojWjailuz,Nobody Can Save Me,Linkin Park,alternative metal,2017,1
139,0.84,0.748,128.034,0.054000000000000006,0.106,0.0,4,0.6970000000000001,9,211413,-4.602,0.452,0,audio_features,65,spotify:track:650OeHTLxZAQmb4aEbGmaA,Good Goodbye (feat. Pusha T and Stormzy),Linkin Park & Pusha T & Stormzy,alternative metal,2017,1
140,0.7120000000000001,0.128,124.01299999999999,0.0286,0.0018399999999999998,0.0,4,0.593,2,231307,-6.325,0.473,0,audio_features,65,spotify:track:7nAfXgeHfDO50upcOjJOaq,Talking to Myself,Linkin Park,alternative metal,2017,1
141,0.8390000000000001,0.068,149.034,0.0685,0.0369,0.0,4,0.653,10,216281,-5.077,0.669,1,audio_features,65,spotify:track:3FQCJI2t5LTbsRPfYVBSVB,Battle Symphony,Linkin Park,alternative metal,2017,1
142,0.74,0.091,84.84100000000001,0.07,0.0455,0.0,4,0.47,11,214347,-6.093,0.562,1,audio_features,62,spotify:track:6OocN63GLU7NF0wHdewhID,Invisible,Linkin Park,alternative metal,2017,1
143,0.6709999999999999,0.0604,149.982,0.0706,0.0484,0.0,4,0.59,9,169801,-6.098,0.43799999999999994,1,audio_features,70,spotify:track:104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),Linkin Park & Kiiara,alternative metal,2017,1
144,0.584,0.203,94.956,0.0352,0.00995,0.0,4,0.608,1,203653,-6.652,0.251,1,audio_features,62,spotify:track:34isqXjbTstbYwl2MfdzDq,Sorry for Now,Linkin Park,alternative metal,2017,1
145,0.626,0.349,134.028,0.045,0.0134,0.0,4,0.655,6,217067,-7.155,0.498,0,audio_features,57,spotify:track:1KvyBpAxgllKW7bQb0GYCR,Halfway Right,Linkin Park,alternative metal,2017,1
146,0.2,0.0897,83.96600000000001,0.0311,0.904,0.0,4,0.593,8,255067,-11.062999999999999,0.17,1,audio_features,73,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,One More Light,Linkin Park,alternative metal,2017,1
147,0.7140000000000001,0.154,112.029,0.0562,0.145,0.0,4,0.652,0,178200,-5.678,0.624,1,audio_features,63,spotify:track:6c0I7CfL9ziGZN8yYkLppP,Sharp Edges,Linkin Park,alternative metal,2017,1
148,0.98,0.31,120.037,0.0619,0.0154,0.0,4,0.546,9,205120,-3.02,0.478,0,audio_features,66,spotify:track:2oNYsdCasRRlz1shXFAz7D,LOST IN THE ECHO,Linkin Park,alternative metal,2012,1
149,0.907,0.266,100.96700000000001,0.0484,0.0040100000000000005,0.0,4,0.5529999999999999,9,200693,-5.622999999999999,0.451,0,audio_features,62,spotify:track:00KfIFi2TpAaQGPbRbFbKJ,IN MY REMAINS,Linkin Park,alternative metal,2012,1
150,0.972,0.0707,110.006,0.0534,0.0143,0.0,4,0.585,9,230253,-4.45,0.585,0,audio_features,74,spotify:track:7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,Linkin Park,alternative metal,2012,1
151,0.9620000000000001,0.059000000000000004,160.017,0.14,0.0133,0.0,4,0.545,7,146493,-4.552,0.539,1,audio_features,52,spotify:track:3aZQQWGNShP6IzzaprPlFX,LIES GREED MISERY,Linkin Park,alternative metal,2012,1
152,0.927,0.131,139.961,0.0292,0.00686,0.0,4,0.501,7,211093,-4.58,0.611,1,audio_features,54,spotify:track:3cQGb2POE359G9WH81bF60,I'LL BE GONE,Linkin Park,alternative metal,2012,1
153,0.9109999999999999,0.0908,108.0,0.0278,0.0686,0.0018800000000000002,4,0.615,1,205400,-3.5839999999999996,0.685,0,audio_features,72,spotify:track:1r1fPuhj9H4VdXr7OK6FL5,CASTLE OF GLASS,Linkin Park,alternative metal,2012,1
154,0.99,0.373,95.055,0.19399999999999998,0.0818,3.14e-05,4,0.557,2,106360,-3.9019999999999997,0.128,1,audio_features,50,spotify:track:35jdp4bY3CABKBroODRq7Y,VICTIMIZED,Linkin Park,alternative metal,2012,1
155,0.7879999999999999,0.155,100.001,0.0294,0.263,0.00525,3,0.599,8,229933,-6.25,0.581,0,audio_features,64,spotify:track:1dYw8HTRJnFpeEeMtXj99a,ROADS UNTRAVELED,Linkin Park,alternative metal,2012,1
156,0.977,0.433,159.99200000000002,0.054000000000000006,0.0435,0.0777,4,0.47100000000000003,9,168347,-3.593,0.762,0,audio_features,52,spotify:track:4JqgUZ4yZqjeEmgJNsuUjX,SKIN TO BONE,Linkin Park,alternative metal,2012,1
157,0.835,0.287,170.06099999999998,0.321,0.0489,0.0007740000000000001,4,0.316,2,223400,-6.67,0.415,1,audio_features,49,spotify:track:2ww2xnkptug8KwF6XzEwMq,UNTIL IT BREAKS,Linkin Park,alternative metal,2012,1
158,0.557,0.235,140.003,0.0356,0.617,0.929,4,0.519,5,71893,-15.587,0.7340000000000001,0,audio_features,49,spotify:track:5zoETs17V8PJkeGmB0Iagw,TINFOIL,Linkin Park,alternative metal,2012,1
159,0.88,0.15,140.065,0.0448,0.0621,9.429999999999999e-05,1,0.508,5,224467,-6.441,0.337,0,audio_features,61,spotify:track:4zNk347FJz4yDDcjUhJJMI,POWERLESS,Linkin Park,alternative metal,2012,1
160,0.9390000000000001,0.623,150.184,0.113,0.00022,0.0,4,0.524,9,184867,-3.9939999999999998,0.6609999999999999,1,audio_features,73,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Linkin Park,alternative metal,2000,1
161,0.9690000000000001,0.0787,95.13600000000001,0.0491,0.0014,1.32e-06,4,0.49200000000000005,9,157333,-4.419,0.5379999999999999,1,audio_features,76,spotify:track:3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,alternative metal,2000,1
162,0.978,0.111,196.921,0.302,0.0037,0.0,4,0.42100000000000004,6,203267,-4.004,0.359,0,audio_features,63,spotify:track:5uuXtfqM7Wp3idCxyHeOll,With You,Linkin Park,alternative metal,2000,1
163,0.97,0.0994,94.95200000000001,0.212,0.03,0.0,4,0.512,8,200240,-3.886,0.42700000000000005,0,audio_features,68,spotify:track:5egqKwgK5r5rvGD1LrtR7J,Points of Authority,Linkin Park,alternative metal,2000,1
164,0.7020000000000001,0.536,105.07600000000001,0.0337,0.0466,3.2e-06,4,0.58,4,208960,-5.565,0.299,1,audio_features,75,spotify:track:57BrRMwf9LrcmuOsyGilwr,Crawling,Linkin Park,alternative metal,2000,1
165,0.884,0.253,109.16,0.0584,0.0142,0.0,4,0.636,7,183973,-4.743,0.446,1,audio_features,67,spotify:track:6xtQ23d8GEXgcxyUKPtwc5,Runaway,Linkin Park,alternative metal,2000,1
166,0.935,0.297,103.02600000000001,0.17300000000000001,0.0171,0.00301,4,0.544,6,189800,-4.159,0.33899999999999997,0,audio_features,62,spotify:track:6UzeOH4bRPzKTo2wCXMZmC,By Myself,Linkin Park,alternative metal,2000,1
167,0.8640000000000001,0.209,105.14299999999999,0.0584,0.00958,0.0,4,0.556,3,216880,-5.87,0.4,0,audio_features,84,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,alternative metal,2000,1
168,0.9079999999999999,0.6709999999999999,133.063,0.184,0.0144,0.0,4,0.603,11,184640,-5.254,0.457,1,audio_features,68,spotify:track:5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Park,alternative metal,2000,1
169,0.9470000000000001,0.366,108.193,0.11,0.0132,0.0,4,0.615,8,194427,-3.8169999999999997,0.498,0,audio_features,61,spotify:track:7kxM3UJwN6rHAW5kwdlAHK,Forgotten,Linkin Park,alternative metal,2000,1
170,0.677,0.247,99.99,0.221,0.163,0.0509,4,0.75,8,157200,-7.395,0.851,1,audio_features,57,spotify:track:3rpnfXSECgapxeGeRgUYqy,Cure for the Itch,Linkin Park,alternative metal,2000,1
171,0.9129999999999999,0.309,103.103,0.0425,0.000391,0.0,4,0.484,6,191440,-4.305,0.27899999999999997,1,audio_features,61,spotify:track:1gAaRSN57UYVRI4eWRyAvP,Pushing Me Away,Linkin Park,alternative metal,2000,1
172,0.585,0.147,100.021,0.0238,0.375,0.0101,4,0.73,0,260560,-9.274,0.721,1,audio_features,63,spotify:track:0fxGA5lxrdYNYoE7yJxTNZ,My December,Linkin Park,alternative metal,2000,1
173,0.9670000000000001,0.314,93.916,0.182,0.105,2.77e-06,4,0.593,7,225107,-4.26,0.287,0,audio_features,56,spotify:track:7GVqIMb6OdMY5mG7fUrtOq,High Voltage,Linkin Park,alternative metal,2000,1
174,0.966,0.17800000000000002,150.05100000000002,0.135,0.000291,0.00025,4,0.474,1,189973,-4.104,0.742,0,audio_features,53,spotify:track:5SDOPP5zCdggONUuYWiiTS,"Papercut - Live at Yalding House, London, England, 1/12/2001 - BBC One",Linkin Park,alternative metal,2000,1
175,0.175,0.41600000000000004,125.319,0.0433,0.0642,0.813,4,0.31,0,100920,-11.93,0.182,1,audio_features,47,spotify:track:0GkuKdv0osuL9QhfnXqVNP,Wake,Linkin Park,alternative metal,2007,1
176,0.885,0.0448,100.088,0.0438,0.00117,0.00047300000000000006,4,0.655,7,189293,-4.1160000000000005,0.938,1,audio_features,68,spotify:track:1fLlRApgzxWweF1JTf8yM5,Given Up,Linkin Park,alternative metal,2007,1
177,0.629,0.369,80.012,0.0335,0.209,1.99e-06,4,0.509,0,209307,-6.434,0.237,1,audio_features,69,spotify:track:0sp00HSXkQyqTa6QqM0O8V,Leave Out All The Rest,Linkin Park,alternative metal,2007,1
178,0.9670000000000001,0.61,140.127,0.0508,0.114,0.0,4,0.529,1,166373,-3.647,0.596,0,audio_features,73,spotify:track:0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,alternative metal,2007,1
179,0.39299999999999996,0.107,110.007,0.0292,0.00479,0.0107,4,0.534,11,290360,-7.813,0.0641,1,audio_features,67,spotify:track:0OYcEfskah1egYHjYRvbg1,Shadow of the Day,Linkin Park,alternative metal,2007,1
180,0.93,0.138,120.119,0.0324,0.0141,1.64e-06,4,0.623,5,205613,-5.285,0.287,1,audio_features,77,spotify:track:18lR4BzEs7e3qzc0KVkTpU,What I've Done,Linkin Park,alternative metal,2007,1
181,0.603,0.195,104.0,0.0329,0.324,4.8700000000000005e-05,4,0.565,9,233133,-8.597000000000001,0.132,1,audio_features,54,spotify:track:0m7mTaFGMiKI3rBJpYknip,Hands Held High,Linkin Park,alternative metal,2007,1
182,0.934,0.19699999999999998,132.594,0.0531,0.00316,6.21e-06,4,0.5710000000000001,3,221720,-4.22,0.409,0,audio_features,63,spotify:track:4CWhc9FaMMfBTt4ANjfbOf,No More Sorrow,Linkin Park,alternative metal,2007,1
183,0.66,0.278,108.039,0.0283,0.0252,0.0371,4,0.654,5,196813,-5.593999999999999,0.41200000000000003,1,audio_features,53,spotify:track:2vfshZvISOKy2Je7wQBWOV,Valentine's Day,Linkin Park,alternative metal,2007,1
184,0.51,0.105,193.94799999999998,0.0409,0.335,0.00425,4,0.45799999999999996,10,196747,-10.424000000000001,0.275,0,audio_features,51,spotify:track:2ysXuQd8uOfSMZcMRR5Ux4,In Between,Linkin Park,alternative metal,2007,1
185,0.8859999999999999,0.136,160.11,0.0408,0.009000000000000001,2.13e-06,4,0.508,8,218013,-6.074,0.79,1,audio_features,54,spotify:track:7jeI6EdY0elPSNz80mAKS8,In Pieces,Linkin Park,alternative metal,2007,1
186,0.479,0.0562,140.05100000000002,0.0278,0.036000000000000004,0.000126,3,0.562,7,383507,-7.233,0.113,1,audio_features,52,spotify:track:48QYP8a8gEqbtvjOTMSpiD,The Little Things Give You Away,Linkin Park,alternative metal,2007,1
187,0.637,0.382,165.979,0.36700000000000005,0.0258,0.000648,4,0.847,1,173893,-5.193,0.511,1,audio_features,68,spotify:track:7ccTcabbJlCJiIqtrSSwBk,Premonition - Intro,Eminem,detroit hip hop,2020,1
188,0.752,0.39399999999999996,89.95,0.0597,0.0169,0.0,4,0.852,1,216600,-5.792999999999999,0.389,1,audio_features,71,spotify:track:0q2vG0UVuy6ajjcpkQHdZM,Unaccommodating (feat. Young M.A),Eminem & Young M.A,detroit hip hop,2020,1
189,0.82,0.597,140.033,0.151,0.0614,0.0,4,0.68,4,234653,-4.197,0.243,0,audio_features,72,spotify:track:0GQ5bFTVFFKpwNPc7KwQnB,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","Eminem & Royce Da 5'9"" & White Gold",detroit hip hop,2020,1
190,0.231,0.27899999999999997,74.545,0.402,0.878,0.0,5,0.429,5,30133,-20.43,0.914,1,audio_features,64,spotify:track:4EmunTy7kNBYQivOa8F6b8,Alfred - Interlude,Eminem,detroit hip hop,2020,1
191,0.637,0.0919,103.868,0.33899999999999997,0.027999999999999997,0.0,4,0.794,4,177693,-6.29,0.39299999999999996,0,audio_features,72,spotify:track:0VSzREd1OjEWJ9tXoFHRQH,Those Kinda Nights (feat. Ed Sheeran),Eminem & Ed Sheeran,detroit hip hop,2020,1
192,0.767,0.20199999999999999,88.96600000000001,0.214,0.0387,0.0,4,0.72,10,194707,-5.8389999999999995,0.595,0,audio_features,68,spotify:track:7Dj2wqPYXfSRFwa6qyOztr,In Too Deep,Eminem,detroit hip hop,2020,1
193,0.745,0.292,165.995,0.342,0.145,0.0,4,0.8079999999999999,10,210800,-5.26,0.8290000000000001,0,audio_features,87,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),Eminem & Juice WRLD,detroit hip hop,2020,1
194,0.623,0.643,75.055,0.308,0.00998,7.55e-06,4,0.6709999999999999,2,337147,-7.1610000000000005,0.195,1,audio_features,71,spotify:track:5SiZJoLXp3WOl3J4C8IK0d,Darkness,Eminem,detroit hip hop,2020,1
195,0.748,0.254,171.983,0.20600000000000002,0.175,0.0,3,0.6609999999999999,2,265947,-4.809,0.509,0,audio_features,69,spotify:track:5CpsIb7SMFHjmAG8RvIWfq,Leaving Heaven (feat. Skylar Grey),Eminem & Skylar Grey,detroit hip hop,2020,1
196,0.966,0.11,183.58599999999998,0.384,0.14,0.0,4,0.45799999999999996,1,286960,-2.1069999999999998,0.35600000000000004,1,audio_features,66,spotify:track:5mZXWEH2eh8zMZGCxT5aW0,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)","Eminem & Royce Da 5'9"" & Black Thought & Q-Tip & Denaun",detroit hip hop,2020,1
197,0.45899999999999996,0.425,113.542,0.263,0.17800000000000002,0.0,1,0.589,3,15160,-7.747999999999999,0.619,1,audio_features,9,spotify:track:2d3fdQ6OxmUIsF20eCpcrv,Stepdad - Intro,Eminem,detroit hip hop,2020,1
198,0.805,0.321,145.68,0.17800000000000002,0.018000000000000002,0.0,4,0.779,1,213413,-3.1210000000000004,0.557,1,audio_features,67,spotify:track:3QVHSV8YKYq4L8tI5rnFgj,Stepdad,Eminem,detroit hip hop,2020,1
199,0.493,0.385,144.989,0.205,0.0134,0.000241,4,0.871,1,200573,-6.356,0.0495,1,audio_features,68,spotify:track:34d7sGX6WUqq8f04e7CSNF,Marsh,Eminem,detroit hip hop,2020,1
200,0.899,0.486,92.029,0.24600000000000002,0.1,0.0,4,0.747,5,177547,-5.125,0.581,0,audio_features,67,spotify:track:40YbWniIEmqy6s58fYXLUh,Never Love Again,Eminem,detroit hip hop,2020,1
201,0.8109999999999999,0.0451,155.08100000000002,0.228,0.0234,0.0,4,0.769,10,177293,-4.162,0.76,0,audio_features,66,spotify:track:4qNWEOMyexn7b8Icyk29t9,Little Engine,Eminem,detroit hip hop,2020,1
202,0.745,0.0796,137.024,0.221,0.0949,0.0,4,0.848,6,170227,-3.052,0.516,0,audio_features,69,spotify:track:1qwMkkRiD5jqLeUUjfgblh,Lock It Up (feat. Anderson .Paak),Eminem & Anderson .Paak,detroit hip hop,2020,1
203,0.664,0.257,93.007,0.106,0.00487,0.0,4,0.89,4,247733,-6.625,0.467,0,audio_features,67,spotify:track:74gykWHknHDrg4eMdcmdRq,Farewell,Eminem,detroit hip hop,2020,1
204,0.747,0.588,134.935,0.046,0.0048,0.00536,4,0.7559999999999999,9,200947,-5.407,0.0687,1,audio_features,68,spotify:track:1lO9CZo6eDrOy0S7khgryG,No Regrets (feat. Don Toliver),Eminem & Don Toliver,detroit hip hop,2020,1
205,0.5429999999999999,0.272,98.743,0.067,0.0454,0.000678,4,0.635,8,303000,-5.941,0.036000000000000004,1,audio_features,66,spotify:track:3CJbxqRQ0JNCqboWDNUUeX,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)","Eminem & KXNG Crooked & Royce Da 5'9"" & Joell Ortiz",detroit hip hop,2020,1
206,0.237,0.217,106.97200000000001,0.0486,0.177,0.0,3,0.47600000000000003,1,39200,-14.514000000000001,0.0387,1,audio_features,59,spotify:track:1WAwILvz37MkmZfmGnEXfg,Alfred - Outro,Eminem,detroit hip hop,2020,1
207,0.551,0.192,118.552,0.29100000000000004,0.0311,0.0,4,0.9390000000000001,1,337941,-9.126,0.42,1,audio_features,71,spotify:track:2jt2WxXMCD4zjACthkJQVE,The Ringer,Eminem,detroit hip hop,2018,1
208,0.737,0.341,80.025,0.10800000000000001,0.0441,0.0,4,0.809,1,226938,-5.186,0.36700000000000005,1,audio_features,68,spotify:track:2XTquzYQAdT1Hk78bOUwsv,Greatest,Eminem,detroit hip hop,2018,1
209,0.7859999999999999,0.127,153.06799999999998,0.306,0.0627,0.0,4,0.8759999999999999,10,244679,-4.8839999999999995,0.575,0,audio_features,77,spotify:track:60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem & Joyner Lucas,detroit hip hop,2018,1
210,0.335,0.342,161.68,0.966,0.993,0.0,4,0.636,11,35240,-13.327,0.561,1,audio_features,60,spotify:track:0Uv5Kp8sEnriJjkX4oLfNI,Paul - Skit,Paul Rosenberg,,2018,1
211,0.64,0.0785,120.995,0.354,0.261,0.0,4,0.907,6,222477,-6.542000000000001,0.8029999999999999,1,audio_features,64,spotify:track:0evt4UZbdhnHtcAnxkm6A1,Normal,Eminem,detroit hip hop,2018,1
212,0.314,0.109,104.014,0.747,0.977,0.0,4,0.7070000000000001,6,49024,-10.115,0.602,0,audio_features,59,spotify:track:6B3zy3LOKHndqsviCr2z15,Em Calls Paul - Skit,Eminem,detroit hip hop,2018,1
213,0.684,0.376,179.503,0.311,0.0305,0.0,4,0.616,7,309638,-6.032,0.312,1,audio_features,64,spotify:track:60Z57Wdrn0pEVpHI7d7GAX,Stepping Stone,Eminem,detroit hip hop,2018,1
214,0.7559999999999999,0.33899999999999997,140.005,0.32,0.0692,0.0,4,0.904,10,288087,-3.7460000000000004,0.342,1,audio_features,69,spotify:track:28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),"Eminem & Royce Da 5'9""",detroit hip hop,2018,1
215,0.8079999999999999,0.32899999999999996,79.982,0.484,0.11199999999999999,0.0,4,0.78,2,216029,-5.175,0.642,1,audio_features,69,spotify:track:2gsNpSn7VvvJuSrIDfRoYy,Kamikaze,Eminem,detroit hip hop,2018,1
